Ref,x,y,Connectivity,Isovist Area,Isovist Compactness,Isovist Drift Angle,Isovist Drift Magnitude,Isovist Max Radial,Isovist Min Radial,Isovist Occlusivity,Isovist Perimeter,Point First Moment,Point Second Moment,Visual Clustering Coefficient,Visual Control,Visual Controllability,Visual Entropy,Visual Integration [HH],Visual Integration [P-value],Visual Integration [Tekl],Visual Mean Depth,Visual Node Count,Visual Relativised Entropy
6619296,1352000,880000,48,1.8707518e+08,0.21252978,7.8510127,22300.836,49193.207,110.25221,51928.035,105172.72,1067963.9,3.0468e+10,0.88386524,0.69835013,0.18390805,2.1989639,2.7986352,0.29335201,0.80046952,4.3994517,4377,2.8378036
6684831,1354000,878000,40,1.6166504e+08,0.16926724,16.010468,19483.199,50485.77,914.04321,58651.402,109553.57,790108.38,2.128e+10,0.90897435,0.60052466,0.15267175,2.1951988,2.7973192,0.29321402,0.80043036,4.401051,4377,2.84059
6684832,1354000,880000,49,1.877065e+08,0.21002907,8.7685213,20339.701,47585.688,964.10516,51943.297,105975.35,1016399.1,2.8228e+10,0.87585032,0.70575988,0.18702289,2.199898,2.7990117,0.29339144,0.80048072,4.3989944,4377,2.8370273
6684841,1354000,898000,11,44404352,0.25041416,359.47171,9268.0684,19838.807,1.9677168,17277.627,47205.027,110110.77,1.472e+09,0.9818182,0.58810228,0.2,2.3284504,1.7870326,0.18731615,0.7647627,6.3238115,4377,3.4010575
6684842,1354000,900000,14,54151212,0.29112497,345.95767,10400.924,20199.541,82.742058,11539.529,48346.973,149412.72,1.952e+09,0.92307693,0.81388688,0.25,2.3301651,1.7874162,0.18735635,0.76477903,6.322669,4377,3.4003086
6750367,1356000,878000,38,1.549077e+08,0.15814735,18.471325,17021.99,49339.422,396.40509,60635.664,110945.7,688715.56,1.8219999e+10,0.8449502,0.58132786,0.14339623,2.1953363,2.797507,0.29323372,0.80043596,4.4008226,4377,2.8402944
6750368,1356000,880000,49,1.8814538e+08,0.20671801,9.9123421,18370.232,46053.039,1481.7433,52085.867,106945.51,930366.5,2.4452e+10,0.87585032,0.70575988,0.18702289,2.199898,2.7990117,0.29339144,0.80048072,4.3989944,4377,2.8370273
6750377,1356000,898000,13,48770556,0.26717305,358.05417,7802.9077,17839.484,245.70641,17290.447,47894.699,119260.6,1.436e+09,0.96153843,0.67323834,0.23214285,2.3297949,1.7873396,0.18734832,0.76477575,6.3228974,4377,3.4004331
6815904,1358000,880000,50,1.882229e+08,0.20223048,11.378513,16380.741,44618.887,1810.6187,52433.031,108147.84,891085.75,2.2584001e+10,0.86204082,0.71163255,0.19083969,2.2003767,2.7991998,0.29341117,0.80048633,4.398766,4377,2.8366747
6815905,1358000,882000,54,2.0683192e+08,0.23865804,2.6806638,16750.691,41916.207,67.529686,40655.355,104357.98,973147.06,2.3648e+10,0.85814118,0.73589605,0.20610687,2.2022116,2.799953,0.29349011,0.80050874,4.3978519,4377,2.8353443
6815913,1358000,898000,14,54086924,0.28782031,355.69257,6219.8306,15840.405,489.4451,13175.423,48594.859,111224.05,1.12e+09,0.94505495,0.75016141,0.25,2.3301651,1.7874162,0.18735635,0.76477903,6.322669,4377,3.4003086
6881440,1360000,880000,47,1.8764158e+08,0.19594675,13.33132,14342.179,43317.949,1292.9806,53124.223,109698.44,736665,1.6988e+10,0.86586493,0.68224758,0.17938931,2.1989155,2.7986352,0.29335201,0.80046952,4.3994517,4377,2.8377573
6881441,1360000,882000,55,2.1100315e+08,0.23978554,3.2090178,14882.806,40243.477,585.16779,39679.387,105156.94,903213.5,2.0340001e+10,0.85858583,0.74873269,0.20992367,2.2026508,2.8001411,0.29350984,0.80051434,4.3976235,4377,2.8350313
6881449,1360000,898000,15,56044268,0.2920669,352.97244,4249.8047,13867.136,733.18378,9785.002,49105.414,101731.02,8.4e+08,0.92380953,0.83825666,0.26785713,2.3305037,1.787493,0.1873644,0.76478225,6.3224406,4377,3.4002156
6946976,1362000,880000,47,1.8653709e+08,0.18260431,16.133665,12165.837,42203.395,775.34247,55794.805,113300.55,647582.06,1.336e+10,0.83348751,0.70891863,0.17938931,2.1989155,2.7986352,0.29335201,0.80046952,4.3994517,4377,2.8377573
6946977,1362000,882000,55,2.1610915e+08,0.24084426,3.9108756,13036.663,38644.488,1102.8059,38599.957,106187.49,827437.88,1.7268001e+10,0.85858583,0.74873269,0.20992367,2.2026508,2.8001411,0.29350984,0.80051434,4.3976235,4377,2.8350313
6946985,1362000,898000,15,57097076,0.28713468,346.24643,2363.6885,12029.644,1057.1332,8702.9707,49988.379,90315.578,6.48e+08,0.92380953,0.83825666,0.26785713,2.3305037,1.787493,0.1873644,0.76478225,6.3224406,4377,3.4002156
7012512,1364000,880000,47,1.8271877e+08,0.16019148,21.329245,9689.9336,41360.98,257.70438,53749.441,119722.78,615688.69,1.2436e+10,0.79463458,0.71081668,0.17735849,2.2002401,2.7991998,0.29341117,0.80048633,4.398766,4377,2.8365266
7012513,1364000,882000,57,2.2269611e+08,0.23893443,4.8760948,11221.062,37147.203,1620.444,38105.77,108223.58,802099.06,1.5888e+10,0.84586465,0.77002698,0.21673004,2.2039657,2.8007064,0.29356909,0.80053115,4.3969378,4377,2.8339996
7012520,1364000,896000,12,51030680,0.26192221,38.101799,2418.4202,12105.169,43.189701,17618.936,49480.543,61942.223,4.04e+08,0.9848485,0.58232927,0.21428572,2.3293912,1.7872628,0.18734027,0.76477247,6.3231263,4377,3.4005909
7012521,1364000,898000,16,58342860,0.28482869,306.05014,778.63354,11597.017,804.72864,8865.7646,50734.91,93013.641,6.64e+08,0.86666667,0.86567914,0.28070176,2.3312113,1.7876465,0.18738049,0.76478881,6.3219833,4377,3.399905
7078048,1366000,880000,45,1.7083104e+08,0.10938393,39.379009,7306.8115,40938.48,472.61838,81296.25,140091.42,517168.97,9.1919995e+09,0.66666669,0.74646753,0.16666667,2.2013688,2.7997646,0.29347035,0.80050313,4.3980803,4377,2.8353024
7078049,1366000,882000,59,2.3719619e+08,0.21572979,7.1690717,9388.4453,35795.695,2138.082,41774.59,117544.88,759444.88,1.3732e+10,0.80537695,0.81834894,0.22348484,2.2052555,2.8012717,0.29362833,0.80054802,4.3962522,4377,2.832993
7078050,1366000,884000,58,2.1902552e+08,0.2612856,351.13828,8934.7764,32583.742,206.23039,20073.494,102634.78,773124.88,1.3748e+10,0.84210527,0.7670598,0.22137405,2.2039232,2.8007064,0.29356909,0.80053115,4.3969378,4377,2.8341372
7078056,1366000,896000,14,58355788,0.26718581,108.21419,1719.4359,13995.315,286.92838,18072.418,52389.012,73089.828,5.08e+08,0.8901099,0.69130361,0.24561404,2.3305478,1.787493,0.1873644,0.76478225,6.3224406,4377,3.4000769
7078057,1366000,898000,16,61006176,0.27786511,212.88911,1453.116,13596.778,552.32416,9408.9541,52526.059,91830.172,7e+08,0.86666667,0.86567914,0.28070176,2.3312113,1.7876465,0.18738049,0.76478881,6.3219833,4377,3.399905
7078069,1366000,922000,5,19782926,0.41575032,354.69434,3527.8892,8621.1572,825.91315,2060.2502,24453.098,28246.211,1.88e+08,1,0.62922776,0.14705883,2.3155727,1.7848109,0.18708326,0.76466811,6.3304386,4377,3.4091289
7143584,1368000,880000,62,2.4473776e+08,0.15561402,81.001549,13533.234,42524.027,732.38892,35541,140582.44,964777,2.2172e+10,0.61396086,1.1583834,0.32804233,2.3217139,2.2001004,0.23061377,0.78091091,5.3242688,4377,3.1034143
7143585,1368000,882000,93,3.7075222e+08,0.1385489,50.602509,10241.168,40549.617,2655.7202,28001.225,183377.17,1454385.6,3.0772001e+10,0.53202432,1.4483445,0.28353658,2.2442856,2.8198659,0.29557738,0.80109972,4.3738575,4377,2.8001571
7143586,1368000,884000,91,3.589968e+08,0.14541861,46.113052,8357.8418,38577.844,723.86847,24499.426,176132.8,1339452,2.6535999e+10,0.53748477,1.4355009,0.27743903,2.2436674,2.819484,0.29553732,0.80108839,4.3743143,4377,2.8005269
7143592,1368000,896000,19,73659616,0.15587324,125.57927,2569.5256,18743.576,530.66705,36307.488,77060.867,115921.05,9.48e+08,0.70760232,0.88620341,0.33333334,2.3319921,1.7878768,0.18740463,0.76479858,6.3212981,4377,3.3998613
7143593,1368000,898000,19,70699784,0.24419683,213.44235,2739.5923,15596.601,299.91968,12658.325,60317.586,119027.62,1.024e+09,0.71345031,0.94880337,0.3275862,2.3324058,1.7879536,0.18741268,0.76480186,6.3210692,4377,3.3995986
7143605,1368000,922000,5,20015726,0.41154939,347.49014,1599.1108,6751.5449,840.95831,2101.1206,24721.773,20324.555,1e+08,1,0.62922776,0.14705883,2.3155727,1.7848109,0.18708326,0.76466811,6.3304386,4377,3.4091289
7209120,1370000,880000,56,2.2458845e+08,0.16586956,91.605942,13868.349,42351.613,992.15942,41665.777,130441.35,855327.56,1.9096001e+10,0.65389609,1.0339825,0.2962963,2.3201659,2.199403,0.23054066,0.78088576,5.3256397,4377,3.1038275
7209121,1370000,882000,92,3.7292867e+08,0.13598441,58.705822,9091.248,40354.785,1731.5518,39508.27,185640.73,1370314.1,2.7824001e+10,0.53846157,1.4381267,0.28048781,2.243979,2.819675,0.29555735,0.80109406,4.3740859,4377,2.8003395
7209122,1370000,884000,90,3.5878973e+08,0.14427345,56.970142,7046.6304,38358.328,2253.3835,35150.965,176779.44,1256118,2.3920001e+10,0.54406989,1.4252777,0.27439025,2.2433505,2.819293,0.29551733,0.80108273,4.3745432,4377,2.800719
7209123,1370000,886000,74,3.1200134e+08,0.15053442,45.125065,7395.5239,36362.305,1964.9364,36117.93,161385.78,968345.56,1.766e+10,0.57164013,1.1685226,0.22560975,2.2375696,2.8162415,0.29519749,0.80099237,4.3781991,4377,2.8045084
7209124,1370000,888000,67,2.7512598e+08,0.18067588,41.168633,6647.5723,34366.805,1721.1978,38651.117,138331.36,864116.25,1.5168e+10,0.58796924,1.0491099,0.20552148,2.2338791,2.814528,0.29501787,0.80094159,4.3802562,4377,2.807266
7209125,1370000,890000,45,1.9376133e+08,0.19935088,73.397919,6645.8584,32371.938,1477.4591,26907.498,110517.08,535515.31,9.1760005e+09,0.82121211,0.82156187,0.23076923,2.3171098,2.1988223,0.23047979,0.78086483,5.3267822,4377,3.1053684
7209126,1370000,892000,43,1.8320978e+08,0.20979774,72.001366,5583.0718,30377.842,1233.7203,24520.4,104755.98,490964.5,7.84e+09,0.86821705,0.78315455,0.22751322,2.3157454,2.1978936,0.23038244,0.78083134,5.3286104,4377,3.105787
7209127,1370000,894000,43,1.8160771e+08,0.20753111,65.695564,4108.5005,28384.709,989.98169,24538.541,104864.98,469301.31,6.976e+09,0.86046511,0.81991321,0.22751322,2.3157454,2.1978936,0.23038244,0.78083134,5.3286104,4377,3.105787
7209128,1370000,896000,54,2.1911379e+08,0.15038921,94.088486,2027.1055,26412.795,1075.4454,29056.141,135310.48,556388.44,7.592e+09,0.61495459,1.521521,0.2857143,2.3195837,2.1991706,0.23051631,0.78087735,5.326097,4377,3.1040313
7209129,1370000,898000,54,2.2018859e+08,0.15014,108.65625,266.19412,24446.148,491.48575,20901.535,135754.47,553110.81,7.3880003e+09,0.61285812,1.5972786,0.28723404,2.3194511,2.1990545,0.23050414,0.78087318,5.3263254,4377,3.1040692
7209130,1370000,900000,43,1.8211501e+08,0.21328817,326.31503,2388.7397,22485.385,236.77905,24301.248,103584.41,470167.59,6.5319997e+09,0.8660022,0.774988,0.22751322,2.3157454,2.1978936,0.23038244,0.78083134,5.3286104,4377,3.105787
7209141,1370000,922000,5,20612256,0.39797223,231.52214,515.70898,5742.1758,588.55383,2307.4299,25511.812,16472.137,60000000,1,0.62922776,0.14705883,2.3155727,1.7848109,0.18708326,0.76466811,6.3304386,4377,3.4091289
7274657,1372000,882000,87,3.5830371e+08,0.12930273,65.56633,7589.2256,40293.59,534.82428,62117.289,186606.48,1191432.6,2.1799999e+10,0.56295109,1.2614921,0.26851851,2.240839,2.8179572,0.29537731,0.80104321,4.3761425,4377,2.8027394
7274658,1372000,884000,87,3.5454083e+08,0.14205453,70.737656,5798.3599,38293.562,2517.8823,56125.816,177096.72,1114175.5,1.8864001e+10,0.56268376,1.3223336,0.26851851,2.240839,2.8179572,0.29537731,0.80104321,4.3761425,4377,2.8027394
7274659,1372000,886000,80,3.3951987e+08,0.14710513,67.960251,4075.5303,36293.535,1595.4512,49468.848,170303.52,952070.06,1.4951999e+10,0.56803799,1.2539887,0.24691358,2.2384067,2.8166227,0.29523742,0.80100369,4.3777423,4377,2.8042998
7274660,1372000,888000,44,1.9916294e+08,0.17691791,95.436722,6960.1094,34293.504,505.81985,41257.004,118938.73,475264.91,7.2120003e+09,0.80443972,0.76789713,0.2303665,2.3163464,2.1982417,0.23041894,0.78084385,5.3279252,4377,3.1055644
7274661,1372000,890000,40,1.7641762e+08,0.20506762,96.167847,6748.4053,32293.469,765.59039,34959.754,103974.62,416511.34,5.888e+09,0.8923077,0.72952676,0.21621622,2.3140759,2.1970816,0.23029734,0.78080201,5.3302102,4377,3.1065097
7274662,1372000,892000,40,1.7460618e+08,0.20354497,97.369331,5197.5444,30293.432,1025.3608,35040.031,103825.62,416151.25,5.9480003e+09,0.91025639,0.74288058,0.21164021,2.3144975,2.1975455,0.23034596,0.78081876,5.3292961,4377,3.1064665
7274663,1372000,894000,43,1.8152296e+08,0.17600849,103.98195,3562.165,28293.389,1285.1315,39781.273,113842.36,422770.03,5.56e+09,0.81063122,0.92225635,0.22751322,2.3157454,2.1978936,0.23038244,0.78083134,5.3286104,4377,3.105787
7274664,1372000,896000,52,2.1098154e+08,0.15087749,144.40385,2983.3801,26293.342,1544.902,30423.023,132560.75,539995.69,7.2999997e+09,0.63348418,1.5452029,0.27659574,2.3188396,2.1988223,0.23047979,0.78086483,5.3267822,4377,3.1043024
7274665,1372000,898000,51,2.0024109e+08,0.14551337,183.88133,1680.2778,24293.289,1804.6725,47450.023,131501.31,519033.28,6.848e+09,0.64862746,1.473397,0.27127659,2.3185205,2.1987062,0.23046762,0.7808606,5.3270111,4377,3.1044321
7274666,1372000,900000,43,1.7731949e+08,0.20680352,258.07541,1769.2097,22293.232,2064.4429,34585.449,103801.64,451781.72,6.2599997e+09,0.86267996,0.81612533,0.22872341,2.315639,2.1977775,0.23037028,0.78082716,5.3288393,4377,3.105799
7274667,1372000,902000,43,1.8087437e+08,0.21097206,267.80664,3245.0554,23192.518,1968.3837,24194.766,103796.09,469188.81,6.7960003e+09,0.8660022,0.774988,0.22751322,2.3157454,2.1978936,0.23038244,0.78083134,5.3286104,4377,3.105787
7274668,1372000,904000,49,1.9834013e+08,0.19499861,278.79214,4293.9292,25181.555,1715.9791,28245.574,113056.23,545507.5,8.1479997e+09,0.72959185,0.84851456,0.25128207,2.3186138,2.1992869,0.23052849,0.78088158,5.3258686,4377,3.1046212
7274669,1372000,906000,112,4.5934592e+08,0.15605487,349.23987,16764.24,50834.324,1463.5746,45501.066,192325.2,2362577.8,6.8648002e+10,0.60392535,1.3800931,0.28865978,2.2707903,2.8350358,0.29716748,0.80154765,4.3558044,4377,2.7777278
7274670,1372000,908000,114,4.6793149e+08,0.15976626,342.8959,17718.668,50191.172,1211.1702,44879.879,191846.34,2490307.5,7.4047996e+10,0.60580653,1.3890768,0.29381442,2.2713742,2.8354218,0.29720795,0.80155903,4.3553472,4377,2.7773895
7274671,1372000,910000,116,4.7098438e+08,0.16160867,336.97757,18549.098,49745.016,958.76562,43494.402,191370.89,2635769.8,7.9872e+10,0.60524738,1.397426,0.29896906,2.2719419,2.835808,0.29724842,0.80157042,4.3548903,4377,2.7770677
7274672,1372000,912000,116,4.7464067e+08,0.13731898,331.63174,19588.287,49478.871,706.36115,60292.188,208411.7,2727591.5,8.3736003e+10,0.60239881,1.3999405,0.29896906,2.2719419,2.835808,0.29724842,0.80157042,4.3548903,4377,2.7770677
7274673,1372000,914000,41,1.6662024e+08,0.21458842,268.72916,15864.925,35178.855,453.95667,24519.588,98779.242,719271.81,1.6724e+10,0.90609753,0.75324035,0.21808511,2.314822,2.1975455,0.23034596,0.78081876,5.3292961,4377,3.1062372
7274674,1372000,916000,39,1.5931603e+08,0.22088042,268.37473,18265.328,37178.492,201.55219,23326.457,95204.195,770107,1.9431999e+10,0.94466937,0.73079431,0.20744681,2.3139637,2.1973135,0.23032165,0.78081042,5.3297534,4377,3.1067164
7274677,1372000,922000,6,25468654,0.27478626,214.5312,1952.9601,7849.2021,336.14932,6171.3916,34127.965,21300.562,88000000,0.80000001,0.70256114,0.17647059,2.3161039,1.7848874,0.18709129,0.76467133,6.3302102,4377,3.408844
7340193,1374000,882000,66,2.7002653e+08,0.17064014,35.202133,4299.4004,34811.512,794.59485,56310.496,141015.73,779054.56,1.2076e+10,0.73146856,0.85917825,0.23741007,2.2143402,2.8052354,0.29404381,0.80066586,4.3914533,4377,2.8252223
7340194,1374000,884000,63,2.4790141e+08,0.22166511,324.56317,1055.1495,26330.422,2777.6528,26199.291,118548.41,654539.38,8.96e+09,0.77572966,0.86507225,0.24045801,2.2058985,2.8016486,0.29366785,0.80055922,4.3957953,4377,2.8327916
7340195,1374000,886000,55,2.2748736e+08,0.26319236,267.37381,3102.9048,23174.055,1316.5938,19078.832,104219.01,569868.69,7.664e+09,0.84040403,0.76657075,0.21072797,2.2021928,2.799953,0.29349011,0.80050874,4.3978519,4377,2.835458
7340202,1374000,900000,39,1.6297739e+08,0.19265246,229.13277,4306.0498,22387.324,81.384911,36247.262,103105.38,399233.03,5.32e+09,0.88663965,0.77187091,0.21081081,2.3136485,2.1969657,0.23028518,0.78079784,5.3304386,4377,3.1067479
7340203,1374000,902000,37,1.606984e+08,0.20495468,242.64911,5795.2656,23853.9,341.15543,34344.93,99261.719,388084.72,5.48e+09,0.95645648,0.67683417,0.20329671,2.3124242,2.1963861,0.23022445,0.78077692,5.3315811,4377,3.1073089
7340204,1374000,904000,39,1.6490563e+08,0.20633711,250.19913,7157.2798,25713.951,600.92596,34178.68,100215.29,427977.62,6.5479997e+09,0.90823209,0.6996848,0.21428572,2.313298,2.1966178,0.23024873,0.78078532,5.3311243,4377,3.1068141
7340205,1374000,906000,108,4.4890259e+08,0.15279989,346.58673,15378.947,48851.832,1041.6776,57085.375,192140.75,2163129,6.0595999e+10,0.63136035,1.2657069,0.28125,2.2683496,2.833492,0.29700565,0.80150217,4.3576326,4377,2.7795637
7340206,1374000,908000,112,4.5566941e+08,0.16859549,339.78317,16508.797,48175.211,2803.4692,50500.418,184292.17,2352430,6.7771998e+10,0.62709135,1.2904074,0.29166666,2.2695484,2.8342638,0.29708654,0.80152488,4.3567185,4377,2.778857
7340207,1374000,910000,113,4.5540714e+08,0.17910634,333.50668,17537.844,47710.715,1777.7992,47045.332,178751.36,2504605,7.4120004e+10,0.63037294,1.2750554,0.29427084,2.2698376,2.8344567,0.29710677,0.8015306,4.3564901,4377,2.7786908
7340211,1374000,918000,25,1.0055614e+08,0.14264321,260.1705,18373.795,39243.023,110.69899,43847.746,94120.375,485664.75,1.2999999e+10,0.92666668,0.59843767,0.13440861,2.3064997,2.1954596,0.23012732,0.78074348,5.3334093,4377,3.1113369
7340212,1374000,920000,31,1.2586574e+08,0.13543633,260.25735,19578.809,41220.895,363.10349,49437.613,108066.51,630401.69,1.7748001e+10,0.77204299,1.2628754,0.16666667,2.3099136,2.1961544,0.23020016,0.78076857,5.3320384,4377,3.1090608
7340213,1374000,922000,33,1.374201e+08,0.14477009,261.23096,21789.447,43245.629,83.74482,41305.422,109217.1,737996.75,2.1927999e+10,0.77651513,1.3130863,0.17741935,2.3109455,2.1963861,0.23022445,0.78077692,5.3315811,4377,3.1084082
7405729,1376000,882000,66,2.6885795e+08,0.13895929,28.369061,7119.9683,46447.723,1054.3654,73220.281,155927.45,874525.75,1.7044e+10,0.72494173,0.75161892,0.18435754,2.2439368,2.8204389,0.29563743,0.80111665,4.3731718,4377,2.7980335
7405730,1376000,884000,60,2.4138051e+08,0.23516423,231.50154,998.05322,25417.018,3037.4233,25471.438,113571.77,645691.38,9.2280003e+09,0.83728814,0.78535908,0.22813688,2.2051988,2.8012717,0.29362833,0.80054802,4.3962522,4377,2.8331447
7405731,1376000,886000,55,2.2168469e+08,0.27506965,237.2641,3811.9475,25019.604,1056.8232,18585.488,100635.55,575773.75,7.976e+09,0.84040403,0.76657075,0.21072797,2.2021928,2.799953,0.29349011,0.80050874,4.3978519,4377,2.835458
7405741,1376000,906000,81,3.3486675e+08,0.25985572,359.58093,19385.984,46871.352,842.36237,39285.68,127254.99,1663784.8,4.8135999e+10,0.95648146,0.72230071,0.23546511,2.2459805,2.8206301,0.29565749,0.80112231,4.3729434,4377,2.7974417
7405742,1376000,908000,88,3.6703258e+08,0.21469696,351.29074,18334.914,46157.578,2826.3713,49143.191,146569.73,1780512,5.1591999e+10,0.86337513,0.84008139,0.2464986,2.2529941,2.8244572,0.29605862,0.8012355,4.3683729,4377,2.7916763
7405743,1376000,910000,99,4.0972826e+08,0.17529835,338.11282,17079.166,45673.234,1525.3948,65796.562,171381.52,2091260.4,6.048e+10,0.74067205,1.0119226,0.2578125,2.2654014,2.8317575,0.29682386,0.80145103,4.3596892,4377,2.7814038
7405768,1376000,960000,9,44696412,0.32937989,343.35056,8697.4258,18480.307,420.7135,18235.529,41294.551,81585.32,8.88e+08,1,0.12620319,0.089108914,1.8994805,2.5418217,0.26643288,0.79252976,4.7429161,4377,3.2042239
7471265,1378000,882000,79,3.1167558e+08,0.15891887,29.309946,10568.172,46174.434,1314.1359,72919.461,156988.77,1294194.2,3.1668001e+10,0.69620252,0.76059532,0.21293801,2.2537901,2.8254156,0.29615909,0.80126381,4.3672304,4377,2.7901716
7471266,1378000,884000,60,2.4354998e+08,0.22947374,199.68013,2056.9309,26467.646,2780.1108,27886.391,115486.84,658966.25,9.7999995e+09,0.84124291,0.77469456,0.22813688,2.2051988,2.8012717,0.29362833,0.80054802,4.3962522,4377,2.8331447
7471267,1378000,886000,54,2.1886562e+08,0.27824962,218.62776,5170.3652,26887.252,797.05273,18991.027,99420.609,584610.5,8.6360003e+09,0.8539483,0.74837697,0.20689656,2.201755,2.7997646,0.29347035,0.80050313,4.3980803,4377,2.8357694
7471277,1378000,906000,79,3.3231766e+08,0.28119943,359.36884,17874.852,44893.246,1094.7668,36637.723,121863.72,1530862.1,4.2052002e+10,0.99837714,0.67718965,0.22965117,2.2451959,2.8202479,0.2956174,0.80111098,4.3734002,4377,2.7979779
7471278,1378000,908000,82,3.4547072e+08,0.27301189,352.14832,17886.242,44138,3078.7759,37194.672,126101.36,1603649,4.4787999e+10,0.97380304,0.70680439,0.23837209,2.2463648,2.820821,0.29567751,0.80112797,4.372715,4377,2.7971816
7471279,1378000,910000,87,3.5847594e+08,0.19063406,344.7543,17942.771,43632.121,1272.9902,61564.996,153721.53,1772820,5.0700001e+10,0.91285753,0.77235699,0.2521739,2.2485583,2.8219683,0.29579777,0.80116189,4.3713436,4377,2.7956383
7471304,1378000,960000,36,1.5097787e+08,0.097936496,321.07617,16433.049,45815.246,376.08719,98784.992,139184,581637.25,1.2816e+10,0.73968256,0.47387621,0.12328767,1.8156204,3.4060786,0.35702398,0.81717712,3.7931902,4377,2.8737073
7536801,1380000,882000,126,5.1006275e+08,0.06465327,33.275116,26071.932,114484.49,1573.9064,155520.36,314862.91,3773308.8,1.87304e+11,0.61371428,0.96248662,0.13533835,2.1566691,3.5732985,0.37455192,0.82135999,3.6624773,4377,2.5650587
7536802,1380000,884000,63,2.5638211e+08,0.20867023,187.36247,2494.3755,28450.387,2520.3403,45203.508,124256.34,731468.56,1.1692e+10,0.80849975,0.79701519,0.23684211,2.2077625,2.802403,0.29374692,0.80058163,4.3948812,4377,2.8310518
7536803,1380000,886000,54,2.1661949e+08,0.27990526,208.15218,6857.4966,28772.697,537.28223,19471.555,98616.18,614608,9.808e+09,0.8539483,0.74837697,0.20689656,2.201755,2.7997646,0.29347035,0.80050313,4.3980803,4377,2.8357694
7536813,1380000,906000,80,3.3381958e+08,0.28767255,359.07904,16130.565,42917.984,1347.1714,36180.586,120756.81,1455785,3.7767999e+10,0.99651897,0.68204272,0.23255815,2.2455909,2.8204389,0.29563743,0.80111665,4.3731718,4377,2.7977071
7536814,1380000,908000,84,3.4303853e+08,0.28457445,351.30511,16252.785,42116.137,3004.5947,35947.414,123077.43,1563400.1,4.1607999e+10,0.96385545,0.71730471,0.24347825,2.2474639,2.8213947,0.29573762,0.8011449,4.3720293,4377,2.7963603
7536815,1380000,910000,86,3.5512221e+08,0.22028738,343.64111,16798.803,41586.824,1020.5858,53103.668,142330.84,1659265.5,4.4740002e+10,0.94418603,0.72690827,0.24927536,2.2481987,2.8217771,0.29577771,0.80115622,4.371572,4377,2.7958739
7536833,1380000,946000,50,2.0413147e+08,0.021883067,354.01932,39240.82,82314.93,39.064396,275931.75,342377.97,2038464.1,1.13412e+11,0.77469391,0.25860801,0.056433409,2.0278258,3.7803051,0.39625028,0.82633007,3.5166819,4377,2.574682
7536836,1380000,952000,68,2.7064115e+08,0.21559384,339.23776,15439.825,48287.199,1308.3497,65949.133,125598.27,1166689,3.0068001e+10,0.6927129,0.60590947,0.16,1.918346,3.5552945,0.37266475,0.82091713,3.6759598,4377,2.732357
7536837,1380000,954000,73,2.9024813e+08,0.30412072,327.50839,13833.448,39846,1055.9452,47910.289,109513.24,1108200,2.3508001e+10,0.81849313,0.63006264,0.21987952,1.8758149,3.4544058,0.36208963,0.81840229,3.7541134,4377,2.8067622
7536838,1380000,956000,72,2.8786362e+08,0.340855,318.41843,13709.771,36398.301,803.54071,41747.562,103018.09,1059553.5,2.1052e+10,0.87010956,0.62491381,0.22222222,1.8659824,3.444973,0.36110088,0.81816417,3.7616544,4377,2.8189449
7536839,1380000,958000,70,2.9200979e+08,0.16962099,311.71405,14677.704,43774.809,551.13623,86143.219,147083.45,1047529.1,2.0512e+10,0.87122154,0.63210571,0.23728813,1.8501871,3.4353082,0.36008781,0.81791973,3.7694242,4377,2.8355086
7536840,1380000,960000,73,2.9933917e+08,0.18996048,306.50732,16140.007,42507.613,123.6827,75107.578,140719.75,1229294.4,2.6315999e+10,0.8386606,0.74465001,0.23934427,1.856694,3.4389973,0.3604745,0.81801313,3.7664533,4377,2.8290298
7602337,1382000,882000,167,6.726201e+08,0.082662962,35.923679,39159.52,113851.34,1833.6769,157032.06,319767.53,7005658.5,4.6854e+11,0.64483082,1.1026915,0.15607476,2.1149902,3.9065871,0.40948713,0.82925791,3.435329,4377,2.4771242
7602338,1382000,884000,87,3.3878246e+08,0.1734498,38.94257,4039.7039,41694.477,2260.5698,71358.969,156667.36,1358936.2,3.0212e+10,0.65650898,0.93772113,0.23450135,2.2570634,2.8269506,0.29631996,0.80130911,4.3654022,4377,2.7878885
7602339,1382000,886000,53,2.1419914e+08,0.28189406,201.82233,8729.3389,30736.002,277.51169,19830.174,97717.156,645277.5,1.1271999e+10,0.86211902,0.7331022,0.20306513,2.2013099,2.7995763,0.29345062,0.80049753,4.3983088,4377,2.8360887
7602349,1382000,906000,80,3.3664349e+08,0.29144055,358.68796,14362.087,40946.156,1599.5758,36016.301,120480.02,1358109.4,3.2939999e+10,0.99651897,0.68204272,0.23255815,2.2455909,2.8204389,0.29563743,0.80111665,4.3731718,4377,2.7977071
7602350,1382000,908000,83,3.4322362e+08,0.29293892,350.09378,14479.725,40091.559,2752.1904,34756.055,121340.27,1452677.9,3.6328002e+10,0.98295623,0.69675308,0.24057971,2.2470889,2.8212035,0.29571757,0.8011393,4.3722577,4377,2.7966111
7602351,1382000,910000,87,3.5813882e+08,0.23014231,341.60449,15383.499,39692.852,768.18127,51503.891,139840.31,1594713.8,4.0704e+10,0.93370754,0.73444939,0.2521739,2.2485583,2.8219683,0.29579777,0.80116189,4.3713436,4377,2.7956383
