Ref,x,y,Connectivity,Isovist Area,Isovist Compactness,Isovist Drift Angle,Isovist Drift Magnitude,Isovist Max Radial,Isovist Min Radial,Isovist Occlusivity,Isovist Perimeter,Point First Moment,Point Second Moment,Visual Clustering Coefficient,Visual Control,Visual Controllability,Visual Entropy,Visual Integration [HH],Visual Integration [P-value],Visual Integration [Tekl],Visual Mean Depth,Visual Node Count,Visual Relativised Entropy
2424879,12000,-10000,295,1.2060348e+09,0.11738359,20.20767,15464.612,105567.03,2397.4668,151875.52,359319.81,6961872,2.44616e+11,0.68610632,1.4653684,0.4983108,1.5369494,8.4731293,1.1968484,0.92196071,1.8249336,755,1.9093275
2424880,12000,-8000,279,1.1791854e+09,0.12283806,15.075344,21238.975,105999.09,2391.363,77946.016,347319.78,6884693,2.83528e+11,0.70250899,1.4546753,0.55247527,1.5794065,7.2693601,1.0268134,0.90051073,1.9615384,755,2.0055225
2424881,12000,-6000,271,1.101892e+09,0.13067926,13.729207,18399.006,106040.51,2385.2595,131338.7,325515.06,6144000.5,2.19968e+11,0.73442668,1.3247405,0.542,1.5813366,7.1413093,1.0087259,0.89808732,1.9787798,755,2.0168042
2424882,12000,-4000,246,9.9722131e+08,0.26373377,14.102789,13396.19,53771.273,2379.1558,77558.977,217980.59,4368420.5,9.6264004e+10,0.85876888,0.95621949,0.5267666,1.5760652,6.6209626,0.93522573,0.88791525,2.0557029,755,2.0842917
2424883,12000,-2000,242,9.8953235e+08,0.32489073,6.3779764,12946.529,42269.535,2373.052,65730.281,195637.12,4188817,9.0175996e+10,0.87668461,0.92221069,0.51820129,1.5767883,6.5878577,0.93054956,0.88724947,2.061008,755,2.0864515
2424884,12000,0,246,9.9654669e+08,0.34280434,357.80682,12949.951,41880.129,2366.9485,62834.953,191130.77,4292122,9.3824e+10,0.87061554,0.94297111,0.52564102,1.5765728,6.6292906,0.93640208,0.88808239,2.0543766,755,2.0825095
2424885,12000,2000,250,1.0162896e+09,0.30975884,349.81717,13017.137,43526.648,2360.8447,62045.043,203049.45,4397607.5,9.7560003e+10,0.86615258,0.95895231,0.53418803,1.575621,6.6628146,0.94113737,0.88875365,2.0490716,755,2.0805535
2424886,12000,4000,275,1.1373381e+09,0.10284042,345.82932,11657.657,92718.125,2354.741,194198.66,372793.06,5378001.5,1.46856e+11,0.7759257,1.1410073,0.46610171,1.5367254,8.1836739,1.1559622,0.9170059,1.8541114,755,1.9312414
2424887,12000,6000,296,1.2122592e+09,0.12272326,339.53296,10885.679,82042.227,2348.6372,161064.95,352321.59,6537345.5,2.07672e+11,0.70730644,1.2956301,0.47058824,1.4819638,9.0244627,1.2747254,0.93108481,1.7745358,755,1.906792
2424888,12000,8000,297,1.2321427e+09,0.12484423,330.63297,11323.495,83272.672,2833.9644,120782.7,352169.06,6718557,2.15588e+11,0.71389574,1.2798886,0.47217807,1.4821773,9.0399418,1.276912,0.93133539,1.7732096,755,1.9055731
2424889,12000,10000,297,1.2400438e+09,0.13188489,322.35727,12702.532,81050.812,4193.8071,105381.28,343736.72,6884982.5,2.21412e+11,0.72062969,1.2623925,0.47217807,1.4821773,9.0399418,1.276912,0.93133539,1.7732096,755,1.9055731
2424890,12000,12000,278,1.1418834e+09,0.14473422,316.0285,17951.605,78184.25,3354.519,123475.92,314869.22,6383263,2.0103201e+11,0.78053659,1.0958242,0.48601398,1.5564281,7.9973993,1.1296505,0.91375297,1.8740053,755,1.9351045
2424891,12000,14000,260,1.0648996e+09,0.23205619,312.54428,21615.064,76475.609,1880.0718,91076.719,240139,6280494,2.01236e+11,0.8258093,0.98128223,0.45534152,1.5534477,7.7732835,1.0979936,0.909769,1.8992043,755,1.955498
2490411,14000,-18000,153,6.3785754e+08,0.3146041,128.71474,8460.0068,35880.719,365.71075,47498.07,159619,2889752.2,6.6452001e+10,0.70502234,0.68021268,0.28759399,1.4861281,6.3959785,0.9034462,0.8833434,2.0928383,755,2.1582196
2490412,14000,-16000,200,8.3909901e+08,0.33100989,96.069847,8826.4209,40163.617,839.20349,52960.004,178480.61,3977697,9.5112004e+10,0.79914576,0.83724201,0.37105751,1.5434018,6.8445277,0.96680474,0.89235175,2.0212202,755,2.0580986
2490413,14000,-14000,257,1.0614209e+09,0.35878456,70.550636,8805.0332,40089.844,1317.146,41510.223,192811.03,5134870,1.22168e+11,0.80535626,1.0506555,0.47592592,1.5761124,7.4020872,1.0455613,0.90299141,1.9442971,755,1.9788727
2490414,14000,-12000,269,1.1137391e+09,0.25894564,58.749645,7336.7114,39080.953,2717.1863,58403.16,232483.62,5194177,1.19944e+11,0.79806358,1.0939246,0.49630997,1.5763167,7.5505533,1.0665325,0.90572995,1.9257294,755,1.9658211
2490415,14000,-10000,310,1.2782102e+09,0.11920173,21.015583,11310.209,103543.98,4397.4575,127164.19,367083.44,7009640.5,2.2738e+11,0.66963148,1.5248058,0.52364862,1.5355891,8.6825142,1.2264245,0.92547262,1.8050398,755,1.8962646
2490416,14000,-8000,317,1.3290705e+09,0.1209553,9.8647766,15009.25,103999.22,4391.354,85868.594,371592.12,7614100.5,2.9455601e+11,0.64612865,1.6594168,0.53456998,1.5329521,8.7984743,1.2428042,0.92739254,1.7944297,755,1.8905294
2490417,14000,-6000,291,1.1942024e+09,0.11602907,10.151239,13565.838,104041.43,4385.25,146968.27,359633.78,6229151,2.0266e+11,0.70197892,1.411557,0.49072513,1.5356436,8.4324579,1.1911035,0.92127162,1.8289125,755,1.9129299
