Ref,x,y,Connectivity,Isovist Area,Isovist Compactness,Isovist Drift Angle,Isovist Drift Magnitude,Isovist Max Radial,Isovist Min Radial,Isovist Occlusivity,Isovist Perimeter,Point First Moment,Point Second Moment,Visual Clustering Coefficient,Visual Control,Visual Controllability,Visual Entropy,Visual Integration [HH],Visual Integration [P-value],Visual Integration [Tekl],Visual Mean Depth,Visual Node Count,Visual Relativised Entropy
2228239,-642,-508,41,163.77409,0.27898926,336.59091,8.1896906,26.040705,0.35539523,35.525486,85.88826,406.73352,5324,0.81829268,0.92210853,0.29927006,1.5917621,3.711338,0.59778857,0.81647015,2.6363637,397,2.4521103
2228241,-642,-504,49,219.31667,0.14094532,182.35648,10.019424,40.900204,0.96487963,43.217422,139.83485,785.88104,17544,0.9855442,0.72419262,0.21212122,1.6836302,4.4536057,0.71734631,0.84013039,2.3636363,397,2.1786249
2228242,-642,-502,64,254.54962,0.083454087,195.24103,12.382451,67.999397,0.97253865,112.65395,195.77956,1228.2892,35004,0.68948412,1.0500284,0.19814241,1.2798713,5.9235153,0.95410591,0.88002461,2.0252526,397,2.2825813
2293770,-640,-518,85,331.21127,0.083904117,184.76041,23.759676,69.040398,0.94753242,134.08353,222.7234,2491.0537,107596,0.61820728,0.99718398,0.25297618,1.3111261,6.4649115,1.0413091,0.89302808,1.939394,397,2.1863685
2293771,-640,-516,31,138.1543,0.26291588,48.690407,8.8400955,23.634731,0.95053005,46.132694,81.260353,317.65594,4320,0.76129031,0.60285282,0.17127071,1.5917759,3.9555051,0.63711679,0.82458574,2.5353534,397,2.3731573
2293772,-640,-514,42,185.1196,0.26661441,35.316936,7.1010742,22.196798,0.96419001,37.66164,93.409134,360.96686,4272,0.82810688,0.87287664,0.23333333,1.6456136,4.0216508,0.64777088,0.82672459,2.5101011,397,2.314055
2293773,-640,-512,47,200.71234,0.23817655,13.727976,7.0792809,23.687397,2.3406191,28.891413,102.90642,419.78229,5248,0.80296022,1.0293164,0.3263889,1.623426,3.793292,0.61098897,0.81923413,2.6010101,397,2.4043148
2293774,-640,-510,48,193.94472,0.22533382,355.77866,6.78861,23.976606,2.4833279,37.055519,103.99937,440.5267,5588,0.77482271,1.0756773,0.33333334,1.6259704,3.7992845,0.61195421,0.81943458,2.5984848,397,2.4012487
2293775,-640,-508,41,167.24474,0.28059441,329.42465,6.3719826,24.078791,0.48396489,31.451567,86.54493,358.25977,4172,0.81829268,0.92210853,0.29927006,1.5917621,3.711338,0.59778857,0.81647015,2.6363637,397,2.4521103
2293777,-640,-504,49,218.41985,0.14180924,181.81197,11.87946,42.507671,0.50841659,47.460907,139.12292,833.87018,19744,0.95493197,0.72828621,0.21212122,1.6836302,4.4536057,0.71734631,0.84013039,2.3636363,397,2.1786249
2293778,-640,-502,61,250.53987,0.082554273,193.295,13.256776,69.86631,1.0070171,111.97195,195.28711,1199.9744,35536,0.73169398,0.94933867,0.20401338,1.567687,5.2281461,0.84210217,0.86210132,2.1616161,397,2.1409872
2359306,-638,-518,77,306.80841,0.08148855,184.88136,26.796188,71.027016,0.73095083,137.74637,217.51553,2438.3328,112548,0.64456594,0.88627934,0.22916667,1.2778057,6.3288083,1.0193869,0.88982934,1.9595959,397,2.2322516
