Ref,x,y,Connectivity,Isovist Area,Isovist Compactness,Isovist Drift Angle,Isovist Drift Magnitude,Isovist Max Radial,Isovist Min Radial,Isovist Occlusivity,Isovist Perimeter,Point First Moment,Point Second Moment,Visual Clustering Coefficient,Visual Control,Visual Controllability,Visual Entropy,Visual Integration [HH],Visual Integration [P-value],Visual Integration [Tekl],Visual Mean Depth,Visual Node Count,Visual Relativised Entropy
3342362,132,-160,446,1792.4038,0.05592287,172.86832,25.441076,76.67411,4.98523,430.07004,634.64099,13013.903,518360,0.75884515,1.1793439,0.69362366,1.2581091,14.764391,2.110019,1.0112958,1.4676056,711,1.8278184
3342363,132,-158,441,1773.3253,0.05689219,178.02739,25.241842,76.722145,4.638886,433.32028,625.8537,12787.421,509928,0.75615335,1.1731927,0.68584758,1.2662768,14.545335,2.0787129,1.0086983,1.4746479,711,1.8268903
3342364,132,-156,417,1698.3879,0.047094706,183.72897,24.471478,76.831963,4.5375438,486.44815,673.18951,11518.435,436100,0.78097904,1.0754874,0.64953274,1.3028535,13.540823,1.9351555,0.99644649,1.5098592,711,1.8263738
3342365,132,-154,405,1629.399,0.051276196,189.87103,24.15527,77.003273,3.5062127,442.07553,631.91803,11229.383,425984,0.78632194,1.0411974,0.63084114,1.3170103,13.106358,1.873065,0.99096131,1.5267606,711,1.8288226
3342366,132,-152,380,1547.1245,0.079527207,196.31035,24.363985,73.832443,3.4637771,317.45905,494.43555,10760.751,414864,0.79204279,0.97834116,0.59375,1.3455759,12.223885,1.7469484,0.97943711,1.5647887,711,1.8378065
3342367,132,-150,313,1277.6293,0.079216152,208.26144,19.164993,73.587143,2.7134497,291.96487,450.19479,7663.311,261988,0.74494141,0.93246984,0.44650498,1.0847448,12.04368,1.7211949,0.97701627,1.5732394,711,2.0708818
3342368,132,-148,305,1204.9789,0.04385414,199.13701,19.868807,77.792313,1.783695,438.06308,587.61023,7992.3247,288256,0.70884383,0.92886001,0.43079096,1.021618,12.014161,1.7169762,0.97661746,1.5746479,711,2.1312273
3342369,132,-146,338,1339.1484,0.049229279,201.33844,25.666225,73.143173,1.9804215,429.50571,584.66565,10068.926,393644,0.76189137,0.8848061,0.52160496,1.3421711,11.268455,1.6104053,0.9663167,1.612676,711,1.8804543
3342370,132,-144,361,1462.5801,0.037949964,204.92764,26.755211,78.745888,2.2455807,535.55261,695.91962,11091.387,445504,0.72263771,1.0256538,0.53481483,1.2352008,12.731891,1.8195488,0.98613614,1.5422535,711,1.9063263
3342371,132,-142,360,1484.5409,0.0358693,209.19336,26.683895,79.266251,1.4661251,546.28412,721.17316,10902.736,417888,0.72971219,1.0572488,0.52098405,1.1556301,13.248048,1.8933144,0.99276322,1.5211267,711,1.9560542
3407888,134,-180,159,627.0022,0.07840769,150.63148,34.831478,75.855881,0.11218709,236.73128,317.00064,5959.1309,284228,0.71721995,0.67133009,0.23076923,0.95507741,8.5545864,1.222559,0.92439204,1.8070422,711,2.4013796
3407889,134,-178,140,535.65723,0.068066023,158.96887,33.801823,75.222557,1.1430436,232.48097,314.4729,4935.5171,223904,0.69260019,0.58503807,0.20588236,0.96091187,8.1560364,1.1656011,0.9174996,1.8464788,711,2.4290311
3407895,134,-166,339,1385.743,0.063124277,153.10649,27.296791,78.74337,1.5993174,402.16531,525.22821,10190.16,406920,0.80626976,0.85860121,0.52886117,1.3636297,11.115143,1.588495,0.96414274,1.6211268,711,1.8706234
3407896,134,-164,424,1707.6633,0.056041289,164.21786,28.500669,78.705429,3.4797451,459.80771,618.80243,13466.747,566040,0.76688302,1.109266,0.66146648,1.2959797,13.769039,1.9677705,0.99928129,1.5014085,711,1.8254271
3407897,134,-162,437,1770.6064,0.049538512,168.99045,27.750879,78.679405,4.551228,494.57037,670.18463,13472.12,556180,0.76759809,1.1424181,0.68174726,1.2769514,14.290897,2.0423508,1.0056491,1.4830986,711,1.8260086
