Ref,x,y,Connectivity,Isovist Area,Isovist Compactness,Isovist Drift Angle,Isovist Drift Magnitude,Isovist Max Radial,Isovist Min Radial,Isovist Occlusivity,Isovist Perimeter,Point First Moment,Point Second Moment,Visual Clustering Coefficient,Visual Control,Visual Controllability,Visual Entropy,Visual Integration [HH],Visual Integration [P-value],Visual Integration [Tekl],Visual Mean Depth,Visual Node Count,Visual Relativised Entropy
8060971,186000,32000,165,6.6379181e+08,0.25464362,262.0495,16295.243,40237.578,3497.3357,59324.922,180989.95,3168847.2,7.9500001e+10,0.86592758,1.2322555,0.50304878,0.99993926,11.711642,1.9669287,1.0012096,1.4954128,328,2.0745435
8060972,186000,34000,175,7.1259008e+08,0.26837051,255.73517,17113.975,40786,1501.1494,34255.805,182665.88,3689884,9.8612003e+10,0.77944171,1.4742259,0.53353661,0.99642837,12.482144,2.0963318,1.0139076,1.4648318,328,2.0468838
8126489,188000,-4000,171,6.9608077e+08,0.35125077,100.09764,19797.768,56269.102,371.24432,24268.07,157806.94,3603316.8,9.8568004e+10,0.90202957,1.1338123,0.78801841,1.4119654,7.1059399,1.1934174,0.91167414,1.8165138,328,2.0794067
8126490,188000,-2000,171,6.9623686e+08,0.34699991,101.32349,17804.176,54285.016,2371.2444,24728.574,158788.39,3328277.2,8.6096003e+10,0.90202957,1.1338123,0.78801841,1.4119654,7.1059399,1.1934174,0.91167414,1.8165138,328,2.0794067
8126491,188000,0,171,6.966663e+08,0.34095159,102.89198,15817.987,52302.141,3745.3777,25421.25,160240.02,3079740.5,7.4999996e+10,0.90202957,1.1338123,0.78801841,1.4119654,7.1059399,1.1934174,0.91167414,1.8165138,328,2.0794067
8126492,188000,2000,172,6.9763962e+08,0.33175823,104.97886,13844.783,50320.625,3868.8291,26544.867,162558.48,2880603.8,6.5704002e+10,0.89426082,1.1505129,0.79262674,1.4060133,7.1326542,1.197904,0.91228682,1.8134557,328,2.0831418
8126493,188000,4000,172,6.9984966e+08,0.31633523,107.92823,11897.239,48340.629,3992.2808,28597.328,166737.59,2690353,5.7323999e+10,0.89426082,1.1505129,0.79262674,1.4060133,7.1326542,1.197904,0.91228682,1.8134557,328,2.0831418
8126494,188000,6000,172,7.0568864e+08,0.28576747,112.62906,10017.037,46362.352,4115.7324,33271.344,176159.11,2520601.2,4.9723998e+10,0.89371687,1.1463112,0.79262674,1.4060133,7.1326542,1.197904,0.91228682,1.8134557,328,2.0831418
8126495,188000,8000,180,7.343495e+08,0.21326376,124.88868,8670.708,44386.02,4239.1841,55766.941,208016.5,2642378.2,5.1999998e+10,0.83010554,1.2931783,0.5487805,0.99264103,12.906708,2.1676357,1.0207032,1.4495413,328,2.0347419
8126496,188000,10000,190,7.678201e+08,0.21861377,141.92822,7978.1733,43444.605,4362.6357,34381.238,210085.42,2912928.8,6.1135999e+10,0.76357561,1.4272748,0.57926828,0.98096651,13.848803,2.3258574,1.0353191,1.4189602,328,2.0138569
